product_index,product_id,encrypted_product_id,model,title,status,display,image_position,url,width,height,occupancy_width,occupancy_height,occupancy_box_area,occupancy_ink,risk,reference_distance
141,10000047307924,AAEzjmk4AOWGexecDTURwnt3,BQ053 / 1888,Wholesale Model 1888 High Top Knit Sock Sneakers PU Segmented Sole Casual Shoes with Fleece Option,approved,Y,1,https://sc04.alicdn.com/kf/S3f07ad641cee4739a8aa8c5b564eec663.jpg,320,320,0.9175,0.685,0.6285,0.3984,LOW_RESOLUTION,86
142,10000043200726,AAEOjmk4AOWGexecDTURg9c1,BQ003 / R1218,Wholesale Breathable Knit Lace-Up Walking Shoes R1218 Lightweight EVA Sole Casual Sneakers OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/Aa80281e266b845c889d04fbb83aa88efb.jpg,320,320,0.8875,0.4675,0.4149,0.2363,P0_LOW_HERO_OCCUPANCY|LOW_RESOLUTION,70
143,10000047166193,AAEqjmk4AOWGexecDTURxFUS,BQ042 / 206,Wholesale Model 206 Knit Lace-Up Walking Shoes Regular Fit Casual Sneakers EU 35-45 OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/Ab9223a1bda474e449cd5dfe6a283aaee5.png,320,320,0.955,0.695,0.6637,0.6352,LOW_RESOLUTION,101
144,10000044024484,AAE_jmk4AOWGexecDTURlGVH,BQ025 / A1689,Wholesale Low Cut Knit Textile Slip-On Walking Shoes A1689 Casual Shoes EU 35-45 OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/Se20409364a6a4df3b7b123c6af87ff9eg.jpg,320,320,0.7425,0.4325,0.3211,0.1963,P0_LOW_HERO_OCCUPANCY|LOW_RESOLUTION,58
145,10000044004948,AAHbjmk4AOWGexecDTURlBG3,BQ023 / A505,Wholesale Soft Knit Slip-On Walking Shoes A505 Breathable Thick Sole Casual Sneakers OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/S707efefed62c4315b55cbd8a36d39055i.jpg,320,320,0.74,0.43,0.3182,0.2035,P0_LOW_HERO_OCCUPANCY|LOW_RESOLUTION,69
146,10000044028277,AAGfjmk4AOWGexecDTURlHaW,BQ027 / K6116,Wholesale Knit Textile Lace Detail Casual Walking Shoes K6116 OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/S9309702a04c44a719f1e019d94da48ccL.jpg,320,320,0.7075,0.3875,0.2742,0.1671,P0_LOW_HERO_OCCUPANCY|LOW_RESOLUTION,51
147,1601825070472,AAFDjmk4AOWGex-cDVm0sNpr,BQ-007,Wholesale Slip-On Knit Walking Shoes L0017 Breathable Cushioned Lightweight Casual Sneakers OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/H24247f7169524d968afad4bdc4852684f.jpg,240,320,0.89,0.4125,0.3671,0.2303,P0_LOW_HERO_OCCUPANCY|NON_SQUARE|LOW_RESOLUTION,56
148,1601825074604,AAE3jmk4AOWGex-cDVm0sOpP,BQ-009,Wholesale Breathable Mesh Athletic Walking Shoes L1026 Thick Sole Lightweight Casual Sneakers OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/H3e79e16a095449478c9498467a4aa75cn.jpg,320,320,0.935,0.5575,0.5213,0.305,LOW_RESOLUTION,76
149,10000043201799,AAG4jmk4AOWGexecDTURg9Lk,BQ-004,Wholesale Slip-On Knit Walking Shoes A502 Lightweight Flexible Breathable Casual Loafers OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/A4c1f1e31a8bd47b9b40b75b536046c73e.jpg,320,320,1.0,1.0,1.0,0.5781,LOW_RESOLUTION,103
150,10000042896165,AAH4jmk4AOWGexecDTURhyzG,BQ-002,Wholesale Extra Wide Toe Box Walking Shoes Stretch Knit Breathable Lightweight Comfort Sneakers OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/S633c8969bb324d0ab1c2c3e6512cd851u.jpg,320,320,0.9475,0.7375,0.6988,0.3416,LOW_RESOLUTION,79
151,10000042821848,AAFPjmk4AOWGexecDTURhg87,BQ-001,Wholesale Men Wide Toe Box Slip-On Walking Shoes Breathable Stretch Knit Lightweight Casual Sneakers OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/Se40cef18ac3a4c6c9c4c27ca4da380f7c.jpg,320,320,0.95,0.75,0.7125,0.3665,LOW_RESOLUTION,72
