product_index,product_id,encrypted_product_id,model,title,status,display,image_position,url,width,height,occupancy_width,occupancy_height,occupancy_box_area,occupancy_ink,risk,reference_distance
78,1601939683302,AAGXjmk4AOWGex-cDVm7jbAF,BQ015-O1 / R1811,Custom Logo Knit Slip-On Walking Shoes Toe Cap Casual Sneakers with Lace Detail OEM ODM Private Label Model R1811,approved,Y,6,https://sc04.alicdn.com/kf/S42c9a1b6fd36466f955ebf7a8d81c6e4v.jpg,320,320,0.4925,0.7225,0.3558,0.2662,,
79,1601939658415,AAF_jmk4AOWGex-cDVm7jVFM,BQ014-R1 / A507,Knit Slip-On Walking Shoes Casual Sneakers for Travel Commuting and Daily Wear Model A507,approved,Y,1,https://sc04.alicdn.com/kf/S77e0dfcf3eda4fb293e809cce6b4ae40I.jpg,320,320,0.8225,0.3525,0.2899,0.1656,P0_LOW_HERO_OCCUPANCY,
79,1601939658415,AAF_jmk4AOWGex-cDVm7jVFM,BQ014-R1 / A507,Knit Slip-On Walking Shoes Casual Sneakers for Travel Commuting and Daily Wear Model A507,approved,Y,2,https://sc04.alicdn.com/kf/S8b540f5de1bd41e8a326c78eaf29c8d2S.jpg,320,320,0.7625,0.385,0.2936,0.19,,
79,1601939658415,AAF_jmk4AOWGex-cDVm7jVFM,BQ014-R1 / A507,Knit Slip-On Walking Shoes Casual Sneakers for Travel Commuting and Daily Wear Model A507,approved,Y,3,https://sc04.alicdn.com/kf/Sc4af9cf7c681439fa044f6ed38015c75m.jpg,320,320,0.79,0.4,0.316,0.1981,,
79,1601939658415,AAF_jmk4AOWGex-cDVm7jVFM,BQ014-R1 / A507,Knit Slip-On Walking Shoes Casual Sneakers for Travel Commuting and Daily Wear Model A507,approved,Y,4,https://sc04.alicdn.com/kf/S9519eb9834e74051902bdd3e822aad93O.jpg,320,320,0.735,0.295,0.2168,0.1694,,
79,1601939658415,AAF_jmk4AOWGex-cDVm7jVFM,BQ014-R1 / A507,Knit Slip-On Walking Shoes Casual Sneakers for Travel Commuting and Daily Wear Model A507,approved,Y,5,https://sc04.alicdn.com/kf/S8ebc9f428f3b433595aa4c9857048be7P.jpg,320,320,0.8,0.455,0.364,0.222,,
79,1601939658415,AAF_jmk4AOWGex-cDVm7jVFM,BQ014-R1 / A507,Knit Slip-On Walking Shoes Casual Sneakers for Travel Commuting and Daily Wear Model A507,approved,Y,6,https://sc04.alicdn.com/kf/S53bada9fb2e2433eab459eb28b3006452.jpg,320,320,0.7525,0.3075,0.2314,0.1905,,
80,1601939669411,AAEojmk4AOWGex-cDVm7jYZA,BQ014-W1 / A507,Wholesale Knit Slip-On Walking Shoes Casual Sneakers Factory Supply Model A507,approved,Y,1,https://sc04.alicdn.com/kf/S1a816e4603434ca9af721c86860bd4a2B.jpg,320,320,0.82,0.47,0.3854,0.2466,P0_LOW_HERO_OCCUPANCY,
80,1601939669411,AAEojmk4AOWGex-cDVm7jYZA,BQ014-W1 / A507,Wholesale Knit Slip-On Walking Shoes Casual Sneakers Factory Supply Model A507,approved,Y,2,https://sc04.alicdn.com/kf/Sb5c6a165539640ce8e01a8b6dce60a23h.jpg,320,320,0.76,0.315,0.2394,0.1964,,
80,1601939669411,AAEojmk4AOWGex-cDVm7jYZA,BQ014-W1 / A507,Wholesale Knit Slip-On Walking Shoes Casual Sneakers Factory Supply Model A507,approved,Y,3,https://sc04.alicdn.com/kf/S35a036fe12404dbaa144daa342c43bd3A.jpg,320,320,0.79,0.34,0.2686,0.1545,,
80,1601939669411,AAEojmk4AOWGex-cDVm7jYZA,BQ014-W1 / A507,Wholesale Knit Slip-On Walking Shoes Casual Sneakers Factory Supply Model A507,approved,Y,4,https://sc04.alicdn.com/kf/Sc46025dd0e284469bbc0d196e92691a81.jpg,320,320,0.7375,0.3725,0.2747,0.1779,,
80,1601939669411,AAEojmk4AOWGex-cDVm7jYZA,BQ014-W1 / A507,Wholesale Knit Slip-On Walking Shoes Casual Sneakers Factory Supply Model A507,approved,Y,5,https://sc04.alicdn.com/kf/S8fa3def91b02404c8735f89b3de10293s.jpg,320,320,0.8,0.4075,0.326,0.2099,,
80,1601939669411,AAEojmk4AOWGex-cDVm7jYZA,BQ014-W1 / A507,Wholesale Knit Slip-On Walking Shoes Casual Sneakers Factory Supply Model A507,approved,Y,6,https://sc04.alicdn.com/kf/S96c3b991209b43168b1f663d3320f5d99.jpg,320,320,0.75,0.305,0.2288,0.1862,,
81,1601939608686,AAGBjmk4AOWGex-cDVm7jJON,BQ014-O1 / A507,Custom Logo Knit Slip-On Walking Shoes Casual Sneakers OEM ODM Private Label Footwear Supplier Model A507,approved,Y,1,https://sc04.alicdn.com/kf/S31622e44effa48d59a08c5e82f30b487W.jpg,320,320,0.8175,0.415,0.3393,0.2133,P0_LOW_HERO_OCCUPANCY,
81,1601939608686,AAGBjmk4AOWGex-cDVm7jJON,BQ014-O1 / A507,Custom Logo Knit Slip-On Walking Shoes Casual Sneakers OEM ODM Private Label Footwear Supplier Model A507,approved,Y,2,https://sc04.alicdn.com/kf/S63604abe72be405d81a2020bc38ea0cbq.jpg,320,320,0.7575,0.3075,0.2329,0.1816,,
81,1601939608686,AAGBjmk4AOWGex-cDVm7jJON,BQ014-O1 / A507,Custom Logo Knit Slip-On Walking Shoes Casual Sneakers OEM ODM Private Label Footwear Supplier Model A507,approved,Y,3,https://sc04.alicdn.com/kf/S57eb3c9f62cb4bda8e17cc23dabb9393w.jpg,320,320,0.79,0.4525,0.3575,0.2178,,
81,1601939608686,AAGBjmk4AOWGex-cDVm7jJON,BQ014-O1 / A507,Custom Logo Knit Slip-On Walking Shoes Casual Sneakers OEM ODM Private Label Footwear Supplier Model A507,approved,Y,4,https://sc04.alicdn.com/kf/Sbca3a3fec16b4796abf8e6b016ae7166q.jpg,320,320,0.7375,0.305,0.2249,0.1849,,
81,1601939608686,AAGBjmk4AOWGex-cDVm7jJON,BQ014-O1 / A507,Custom Logo Knit Slip-On Walking Shoes Casual Sneakers OEM ODM Private Label Footwear Supplier Model A507,approved,Y,5,https://sc04.alicdn.com/kf/S9e429a66d52d445cb02aa94cb56544266.jpg,320,320,0.8025,0.3475,0.2789,0.1589,,
81,1601939608686,AAGBjmk4AOWGex-cDVm7jJON,BQ014-O1 / A507,Custom Logo Knit Slip-On Walking Shoes Casual Sneakers OEM ODM Private Label Footwear Supplier Model A507,approved,Y,6,https://sc04.alicdn.com/kf/Saab1b827002141f783dd12bc191bbaccd.jpg,320,320,0.7525,0.38,0.2859,0.1855,,
82,1601939619687,AAGdjmk4AOWGex-cDVm7jLiE,BQ013-W1 / T55836,Wholesale Knit Slip-On Walking Shoes Casual Shoes Factory Supply Model T55836,approved,Y,1,https://sc04.alicdn.com/kf/S22f063e5991746d18ced08852f59cb4a3.jpg,320,320,0.82,0.3725,0.3054,0.1855,P0_LOW_HERO_OCCUPANCY,
82,1601939619687,AAGdjmk4AOWGex-cDVm7jLiE,BQ013-W1 / T55836,Wholesale Knit Slip-On Walking Shoes Casual Shoes Factory Supply Model T55836,approved,Y,2,https://sc04.alicdn.com/kf/S33b3931e9b4d47f0b7637b6f938ff2b92.jpg,320,320,0.76,0.295,0.2242,0.1239,,
82,1601939619687,AAGdjmk4AOWGex-cDVm7jLiE,BQ013-W1 / T55836,Wholesale Knit Slip-On Walking Shoes Casual Shoes Factory Supply Model T55836,approved,Y,3,https://sc04.alicdn.com/kf/S6cea26651bd7476196f247255d717d47X.jpg,320,320,0.79,0.3625,0.2864,0.1698,,
82,1601939619687,AAGdjmk4AOWGex-cDVm7jLiE,BQ013-W1 / T55836,Wholesale Knit Slip-On Walking Shoes Casual Shoes Factory Supply Model T55836,approved,Y,4,https://sc04.alicdn.com/kf/S9085329d176746788176b4488a27e345C.jpg,320,320,0.735,0.3675,0.2701,0.1706,,
82,1601939619687,AAGdjmk4AOWGex-cDVm7jLiE,BQ013-W1 / T55836,Wholesale Knit Slip-On Walking Shoes Casual Shoes Factory Supply Model T55836,approved,Y,5,https://sc04.alicdn.com/kf/Saa05e8ea09594d278394522eb9c0beb38.jpg,320,320,0.685,0.68,0.4658,0.2083,,
82,1601939619687,AAGdjmk4AOWGex-cDVm7jLiE,BQ013-W1 / T55836,Wholesale Knit Slip-On Walking Shoes Casual Shoes Factory Supply Model T55836,approved,Y,6,https://sc04.alicdn.com/kf/S349c27c8c4994aa79b325537dce8aec4r.jpg,320,320,0.7525,0.275,0.2069,0.1207,,
83,1601939638522,AAEKjmk4AOWGex-cDVm7jQ8Z,BQ013-R1 / T55836,Knit Slip-On Walking Shoes Casual Shoes for Travel Commuting and Daily Wear Model T55836,approved,Y,1,https://sc04.alicdn.com/kf/Sfad0738693904e44820340239db81f2bH.jpg,320,320,0.82,0.3725,0.3054,0.1806,P0_LOW_HERO_OCCUPANCY,
83,1601939638522,AAEKjmk4AOWGex-cDVm7jQ8Z,BQ013-R1 / T55836,Knit Slip-On Walking Shoes Casual Shoes for Travel Commuting and Daily Wear Model T55836,approved,Y,2,https://sc04.alicdn.com/kf/S935a59ed5c85424eb83fd3a93d3acf7aE.jpg,320,320,0.7575,0.38,0.2878,0.1795,,
83,1601939638522,AAEKjmk4AOWGex-cDVm7jQ8Z,BQ013-R1 / T55836,Knit Slip-On Walking Shoes Casual Shoes for Travel Commuting and Daily Wear Model T55836,approved,Y,3,https://sc04.alicdn.com/kf/Scd3e7ffc73c54edcb70b1b3861f57ee3X.jpg,320,320,0.6725,0.6725,0.4523,0.2029,,
83,1601939638522,AAEKjmk4AOWGex-cDVm7jQ8Z,BQ013-R1 / T55836,Knit Slip-On Walking Shoes Casual Shoes for Travel Commuting and Daily Wear Model T55836,approved,Y,4,https://sc04.alicdn.com/kf/S6feea85373d6460a8a34dfcef8d5c914e.jpg,320,320,0.735,0.265,0.1948,0.1152,,
83,1601939638522,AAEKjmk4AOWGex-cDVm7jQ8Z,BQ013-R1 / T55836,Knit Slip-On Walking Shoes Casual Shoes for Travel Commuting and Daily Wear Model T55836,approved,Y,5,https://sc04.alicdn.com/kf/Sff76316caf134939a48e589ae07eb4326.jpg,320,320,0.7975,0.3625,0.2891,0.1729,,
83,1601939638522,AAEKjmk4AOWGex-cDVm7jQ8Z,BQ013-R1 / T55836,Knit Slip-On Walking Shoes Casual Shoes for Travel Commuting and Daily Wear Model T55836,approved,Y,6,https://sc04.alicdn.com/kf/Sb49c2cf5ac4747199c0abd74755d3dc1g.jpg,320,320,0.7525,0.2925,0.2201,0.1201,,
84,1601939650458,AAELjmk4AOWGex-cDVm7jTB5,BQ012-W1 / M8506,Wholesale Knit Slip-On Walking Shoes Chunky Casual Shoes with Lace Detail Factory Supply Model M8506,approved,Y,1,https://sc04.alicdn.com/kf/S4d7caa4cf0ce44d2870e1f8d3c9ae332o.jpg,320,320,0.82,0.455,0.3731,0.2486,P0_LOW_HERO_OCCUPANCY,
84,1601939650458,AAELjmk4AOWGex-cDVm7jTB5,BQ012-W1 / M8506,Wholesale Knit Slip-On Walking Shoes Chunky Casual Shoes with Lace Detail Factory Supply Model M8506,approved,Y,2,https://sc04.alicdn.com/kf/Saa8bb0abb7d54a299f0118b0f652ea78t.jpg,320,320,0.76,0.715,0.5434,0.2886,,
84,1601939650458,AAELjmk4AOWGex-cDVm7jTB5,BQ012-W1 / M8506,Wholesale Knit Slip-On Walking Shoes Chunky Casual Shoes with Lace Detail Factory Supply Model M8506,approved,Y,3,https://sc04.alicdn.com/kf/S6dbcd3d7817d47bfa3b7a19be1cc2272o.jpg,320,320,0.79,0.41,0.3239,0.2113,,
84,1601939650458,AAELjmk4AOWGex-cDVm7jTB5,BQ012-W1 / M8506,Wholesale Knit Slip-On Walking Shoes Chunky Casual Shoes with Lace Detail Factory Supply Model M8506,approved,Y,4,https://sc04.alicdn.com/kf/S4f9b36b909614735b20b7bf200aa19bea.jpg,320,320,0.7225,0.735,0.531,0.3237,,
84,1601939650458,AAELjmk4AOWGex-cDVm7jTB5,BQ012-W1 / M8506,Wholesale Knit Slip-On Walking Shoes Chunky Casual Shoes with Lace Detail Factory Supply Model M8506,approved,Y,5,https://sc04.alicdn.com/kf/Sd67afcc0fc18404b828884547992e6beO.jpg,320,320,0.8,0.6575,0.526,0.3546,,
84,1601939650458,AAELjmk4AOWGex-cDVm7jTB5,BQ012-W1 / M8506,Wholesale Knit Slip-On Walking Shoes Chunky Casual Shoes with Lace Detail Factory Supply Model M8506,approved,Y,6,https://sc04.alicdn.com/kf/S22e345491a234497bc64ff97c93d96faG.jpg,320,320,0.75,0.58,0.435,0.2764,,
85,1601939634522,AAGYjmk4AOWGex-cDVm7jP65,BQ011-W1 / A002,Wholesale Men's Knit Slip-On Walking Shoes Casual Shoes Factory Supply Model A002,approved,Y,1,https://sc04.alicdn.com/kf/S149e16e176ee4847baf262d3be98803fY.jpg,320,320,0.82,0.58,0.4756,0.2927,,
85,1601939634522,AAGYjmk4AOWGex-cDVm7jP65,BQ011-W1 / A002,Wholesale Men's Knit Slip-On Walking Shoes Casual Shoes Factory Supply Model A002,approved,Y,2,https://sc04.alicdn.com/kf/Se7ca13d3005948e4b767386947ce8296B.jpg,320,320,0.6675,0.72,0.4806,0.2372,,
85,1601939634522,AAGYjmk4AOWGex-cDVm7jP65,BQ011-W1 / A002,Wholesale Men's Knit Slip-On Walking Shoes Casual Shoes Factory Supply Model A002,approved,Y,3,https://sc04.alicdn.com/kf/Sa1ed4e2af9524cb2940fef8e0d44da1fl.jpg,320,320,0.79,0.625,0.4938,0.344,,
85,1601939634522,AAGYjmk4AOWGex-cDVm7jP65,BQ011-W1 / A002,Wholesale Men's Knit Slip-On Walking Shoes Casual Shoes Factory Supply Model A002,approved,Y,4,https://sc04.alicdn.com/kf/S290c921d3f284e8585e5138d19b7b242u.jpg,320,320,0.6775,0.74,0.5013,0.184,,
85,1601939634522,AAGYjmk4AOWGex-cDVm7jP65,BQ011-W1 / A002,Wholesale Men's Knit Slip-On Walking Shoes Casual Shoes Factory Supply Model A002,approved,Y,5,https://sc04.alicdn.com/kf/Sc82e8708d3164a6e80882f9cf3e6145bE.jpg,320,320,0.8,0.61,0.488,0.2928,,
85,1601939634522,AAGYjmk4AOWGex-cDVm7jP65,BQ011-W1 / A002,Wholesale Men's Knit Slip-On Walking Shoes Casual Shoes Factory Supply Model A002,approved,Y,6,https://sc04.alicdn.com/kf/S1a6614755a364a56bc85c512906e225dg.jpg,320,320,0.75,0.51,0.3825,0.2352,,
86,1601939681367,AAHNjmk4AOWGex-cDVm7jbe0,BQ012-R1 / M8506,Knit Slip-On Walking Shoes Chunky Casual Shoes with Lace Detail for Men's Daily Walking and Casual Wear Model M8506,approved,Y,1,https://sc04.alicdn.com/kf/Sdf5e56347dd14f9cab65d691fe621560m.jpg,320,320,0.82,0.4225,0.3464,0.2177,P0_LOW_HERO_OCCUPANCY,
86,1601939681367,AAHNjmk4AOWGex-cDVm7jbe0,BQ012-R1 / M8506,Knit Slip-On Walking Shoes Chunky Casual Shoes with Lace Detail for Men's Daily Walking and Casual Wear Model M8506,approved,Y,2,https://sc04.alicdn.com/kf/S321a938106224cdaa6b3b98b1e36e7a58.jpg,320,320,0.7025,0.7175,0.504,0.2538,,
86,1601939681367,AAHNjmk4AOWGex-cDVm7jbe0,BQ012-R1 / M8506,Knit Slip-On Walking Shoes Chunky Casual Shoes with Lace Detail for Men's Daily Walking and Casual Wear Model M8506,approved,Y,3,https://sc04.alicdn.com/kf/Sf09165e400e640efa4ee8a5df81578597.jpg,320,320,0.7925,0.6525,0.5171,0.3327,,
86,1601939681367,AAHNjmk4AOWGex-cDVm7jbe0,BQ012-R1 / M8506,Knit Slip-On Walking Shoes Chunky Casual Shoes with Lace Detail for Men's Daily Walking and Casual Wear Model M8506,approved,Y,4,https://sc04.alicdn.com/kf/S226278382efe42ba909c4dbf56ae2fef4.jpg,320,320,0.735,0.57,0.4189,0.2419,,
86,1601939681367,AAHNjmk4AOWGex-cDVm7jbe0,BQ012-R1 / M8506,Knit Slip-On Walking Shoes Chunky Casual Shoes with Lace Detail for Men's Daily Walking and Casual Wear Model M8506,approved,Y,5,https://sc04.alicdn.com/kf/Sd5a435e24973403b9956a6de24a09c9eR.jpg,320,320,0.8,0.445,0.356,0.1993,,
86,1601939681367,AAHNjmk4AOWGex-cDVm7jbe0,BQ012-R1 / M8506,Knit Slip-On Walking Shoes Chunky Casual Shoes with Lace Detail for Men's Daily Walking and Casual Wear Model M8506,approved,Y,6,https://sc04.alicdn.com/kf/S6c24fa6f2b5941ecb160936282f6f2810.jpg,320,320,0.7525,0.7075,0.5324,0.2724,,
87,1601939573998,AAH5jmk4AOWGex-cDVm7jAsN,BQ010-O1 / R1601,Custom Logo Stretch Fabric Low Top Lace-Up Walking Shoes Toe Cap Lightweight Casual Sneakers OEM ODM Private Label Model R1601,approved,Y,1,https://sc04.alicdn.com/kf/S1a45962f577843dd86c3c83957066da1o.jpg,320,320,0.8225,0.3825,0.3146,0.2144,P0_LOW_HERO_OCCUPANCY,
87,1601939573998,AAH5jmk4AOWGex-cDVm7jAsN,BQ010-O1 / R1601,Custom Logo Stretch Fabric Low Top Lace-Up Walking Shoes Toe Cap Lightweight Casual Sneakers OEM ODM Private Label Model R1601,approved,Y,2,https://sc04.alicdn.com/kf/S313a9727353443c1b2aeb1065952ba853.jpg,320,320,0.7025,0.72,0.5058,0.3116,,
87,1601939573998,AAH5jmk4AOWGex-cDVm7jAsN,BQ010-O1 / R1601,Custom Logo Stretch Fabric Low Top Lace-Up Walking Shoes Toe Cap Lightweight Casual Sneakers OEM ODM Private Label Model R1601,approved,Y,3,https://sc04.alicdn.com/kf/S6f7a0db1817d4f34be10ac77c24f037fT.jpg,320,320,0.7925,0.4575,0.3626,0.2556,,
87,1601939573998,AAH5jmk4AOWGex-cDVm7jAsN,BQ010-O1 / R1601,Custom Logo Stretch Fabric Low Top Lace-Up Walking Shoes Toe Cap Lightweight Casual Sneakers OEM ODM Private Label Model R1601,approved,Y,4,https://sc04.alicdn.com/kf/Sf6f117e86a7a4b14b3d6c7b2216d568fu.jpg,320,320,0.7375,0.2975,0.2194,0.1691,,
87,1601939573998,AAH5jmk4AOWGex-cDVm7jAsN,BQ010-O1 / R1601,Custom Logo Stretch Fabric Low Top Lace-Up Walking Shoes Toe Cap Lightweight Casual Sneakers OEM ODM Private Label Model R1601,approved,Y,5,https://sc04.alicdn.com/kf/Sd42958f3f8fb437c8764dc2966ead829e.jpg,320,320,0.8,0.2775,0.222,0.1576,,
87,1601939573998,AAH5jmk4AOWGex-cDVm7jAsN,BQ010-O1 / R1601,Custom Logo Stretch Fabric Low Top Lace-Up Walking Shoes Toe Cap Lightweight Casual Sneakers OEM ODM Private Label Model R1601,approved,Y,6,https://sc04.alicdn.com/kf/S1cfabdd4654d42ccbbc5cdb2438fe7b92.jpg,320,320,0.7525,0.6,0.4515,0.2817,,
88,1601939734070,AAEtjmk4AOWGex-cDVm7innV,BQ010-R1 / R1601,Stretch Fabric Low Top Lace-Up Walking Shoes Toe Cap Casual Sneakers for Daily Walking and Casual Streetwear Model R1601,approved,Y,1,https://sc04.alicdn.com/kf/Scdca3ff583db47b5aa2ca95935320413Q.jpg,320,320,0.82,0.2825,0.2316,0.1648,P0_LOW_HERO_OCCUPANCY,
88,1601939734070,AAEtjmk4AOWGex-cDVm7innV,BQ010-R1 / R1601,Stretch Fabric Low Top Lace-Up Walking Shoes Toe Cap Casual Sneakers for Daily Walking and Casual Streetwear Model R1601,approved,Y,2,https://sc04.alicdn.com/kf/S6493b086099b48e5bcd025d3d38267e1h.jpg,320,320,0.7625,0.6025,0.4594,0.2876,,
88,1601939734070,AAEtjmk4AOWGex-cDVm7innV,BQ010-R1 / R1601,Stretch Fabric Low Top Lace-Up Walking Shoes Toe Cap Casual Sneakers for Daily Walking and Casual Streetwear Model R1601,approved,Y,3,https://sc04.alicdn.com/kf/S06831ed51d5140318c738450c4b6a630k.jpg,320,320,0.7925,0.3675,0.2912,0.1985,,
88,1601939734070,AAEtjmk4AOWGex-cDVm7innV,BQ010-R1 / R1601,Stretch Fabric Low Top Lace-Up Walking Shoes Toe Cap Casual Sneakers for Daily Walking and Casual Streetwear Model R1601,approved,Y,4,https://sc04.alicdn.com/kf/S4131121178be46d8992432d4d54a710cd.jpg,320,320,0.7225,0.74,0.5346,0.3278,,
88,1601939734070,AAEtjmk4AOWGex-cDVm7innV,BQ010-R1 / R1601,Stretch Fabric Low Top Lace-Up Walking Shoes Toe Cap Casual Sneakers for Daily Walking and Casual Streetwear Model R1601,approved,Y,5,https://sc04.alicdn.com/kf/S9566c438213d49e0b8e274d0c90e2537a.jpg,320,320,0.8025,0.4625,0.3712,0.261,,
88,1601939734070,AAEtjmk4AOWGex-cDVm7innV,BQ010-R1 / R1601,Stretch Fabric Low Top Lace-Up Walking Shoes Toe Cap Casual Sneakers for Daily Walking and Casual Streetwear Model R1601,approved,Y,6,https://sc04.alicdn.com/kf/Sdffb6309f5704c88b4f5bccef246b28a7.jpg,320,320,0.7525,0.3,0.2258,0.1748,,
89,1601939661419,AAHPjmk4AOWGex-cDVm7jWWI,BQ009-R1 / L1026,Breathable Mesh Athletic Walking Shoes Thick Sole Casual Sneakers for Athletic Walking and Everyday Training Model L1026,approved,Y,1,https://sc04.alicdn.com/kf/S5d699a70ce1a4b3e9836b2d848e512f8Z.jpg,320,320,0.82,0.475,0.3895,0.2374,P0_LOW_HERO_OCCUPANCY,
89,1601939661419,AAHPjmk4AOWGex-cDVm7jWWI,BQ009-R1 / L1026,Breathable Mesh Athletic Walking Shoes Thick Sole Casual Sneakers for Athletic Walking and Everyday Training Model L1026,approved,Y,2,https://sc04.alicdn.com/kf/S70360f30048f4c6b9c67ca037c519f3e6.jpg,320,320,0.7625,0.45,0.3431,0.228,,
89,1601939661419,AAHPjmk4AOWGex-cDVm7jWWI,BQ009-R1 / L1026,Breathable Mesh Athletic Walking Shoes Thick Sole Casual Sneakers for Athletic Walking and Everyday Training Model L1026,approved,Y,3,https://sc04.alicdn.com/kf/Sb3a29a85d63345fb91c78e89976357cbk.jpg,320,320,0.745,0.6725,0.501,0.2837,,
89,1601939661419,AAHPjmk4AOWGex-cDVm7jWWI,BQ009-R1 / L1026,Breathable Mesh Athletic Walking Shoes Thick Sole Casual Sneakers for Athletic Walking and Everyday Training Model L1026,approved,Y,4,https://sc04.alicdn.com/kf/Sb8b1b3e9b74e4fd88d7dc28780e77d9c8.jpg,320,320,0.7375,0.4775,0.3522,0.2286,,
89,1601939661419,AAHPjmk4AOWGex-cDVm7jWWI,BQ009-R1 / L1026,Breathable Mesh Athletic Walking Shoes Thick Sole Casual Sneakers for Athletic Walking and Everyday Training Model L1026,approved,Y,5,https://sc04.alicdn.com/kf/Sa7470868a52643298e7c06605038b3abX.jpg,320,320,0.8025,0.4725,0.3792,0.2343,,
89,1601939661419,AAHPjmk4AOWGex-cDVm7jWWI,BQ009-R1 / L1026,Breathable Mesh Athletic Walking Shoes Thick Sole Casual Sneakers for Athletic Walking and Everyday Training Model L1026,approved,Y,6,https://sc04.alicdn.com/kf/S56cfb49a9fe54764a511721608257a0dE.jpg,320,320,0.7475,0.5,0.3738,0.2318,,
90,1601939675350,AAG2jmk4AOWGex-cDVm7jZ81,BQ009-W1 / L1026,Wholesale Breathable Mesh Athletic Walking Shoes Thick Sole Casual Sneakers Factory Supply Model L1026,approved,Y,1,https://sc04.alicdn.com/kf/S1c33c649e3534938b4fc0a194fd89bb4W.jpg,320,320,0.82,0.485,0.3977,0.2462,,
90,1601939675350,AAG2jmk4AOWGex-cDVm7jZ81,BQ009-W1 / L1026,Wholesale Breathable Mesh Athletic Walking Shoes Thick Sole Casual Sneakers Factory Supply Model L1026,approved,Y,2,https://sc04.alicdn.com/kf/Sb1a49325ddca4c9d89ba30b0d650ac10z.jpg,320,320,0.76,0.505,0.3838,0.2436,,
90,1601939675350,AAG2jmk4AOWGex-cDVm7jZ81,BQ009-W1 / L1026,Wholesale Breathable Mesh Athletic Walking Shoes Thick Sole Casual Sneakers Factory Supply Model L1026,approved,Y,3,https://sc04.alicdn.com/kf/Seff7efc59e1c4d2990cb3296fa6396edD.jpg,320,320,0.79,0.46,0.3634,0.2213,,
90,1601939675350,AAG2jmk4AOWGex-cDVm7jZ81,BQ009-W1 / L1026,Wholesale Breathable Mesh Athletic Walking Shoes Thick Sole Casual Sneakers Factory Supply Model L1026,approved,Y,4,https://sc04.alicdn.com/kf/S2b170910a30d4cae8102ec3994a377781.jpg,320,320,0.735,0.4375,0.3216,0.2142,,
90,1601939675350,AAG2jmk4AOWGex-cDVm7jZ81,BQ009-W1 / L1026,Wholesale Breathable Mesh Athletic Walking Shoes Thick Sole Casual Sneakers Factory Supply Model L1026,approved,Y,5,https://sc04.alicdn.com/kf/Sb49934037cff4deab55804229f08d4953.jpg,320,320,0.755,0.6775,0.5115,0.2915,,
90,1601939675350,AAG2jmk4AOWGex-cDVm7jZ81,BQ009-W1 / L1026,Wholesale Breathable Mesh Athletic Walking Shoes Thick Sole Casual Sneakers Factory Supply Model L1026,approved,Y,6,https://sc04.alicdn.com/kf/S4dddceaf1267492a9a7712bafbc56c0bb.jpg,320,320,0.75,0.485,0.3638,0.2379,,
91,1601939721165,AAFZjmk4AOWGex-cDVm7ikwu,BQ009-O1 / L1026,Custom Logo Breathable Mesh Athletic Walking Shoes Thick Sole Casual Sneakers OEM ODM Private Label Model L1026,approved,Y,1,https://sc04.alicdn.com/kf/S68260bff4c524dcb9fb9c2ba2a4d9c14q.jpg,320,320,0.7575,0.6825,0.517,0.294,,
91,1601939721165,AAFZjmk4AOWGex-cDVm7ikwu,BQ009-O1 / L1026,Custom Logo Breathable Mesh Athletic Walking Shoes Thick Sole Casual Sneakers OEM ODM Private Label Model L1026,approved,Y,2,https://sc04.alicdn.com/kf/S4c1bbbb9cadd41dcac2109ca02f383ecA.jpg,320,320,0.7625,0.495,0.3774,0.2455,,
91,1601939721165,AAFZjmk4AOWGex-cDVm7ikwu,BQ009-O1 / L1026,Custom Logo Breathable Mesh Athletic Walking Shoes Thick Sole Casual Sneakers OEM ODM Private Label Model L1026,approved,Y,3,https://sc04.alicdn.com/kf/Sde9af884527a4a91b24bdeca2ab63a34X.jpg,320,320,0.7925,0.47,0.3725,0.2294,,
91,1601939721165,AAFZjmk4AOWGex-cDVm7ikwu,BQ009-O1 / L1026,Custom Logo Breathable Mesh Athletic Walking Shoes Thick Sole Casual Sneakers OEM ODM Private Label Model L1026,approved,Y,4,https://sc04.alicdn.com/kf/S72f5b314f6e3407582ab175ff3a1c500q.jpg,320,320,0.7325,0.49,0.3589,0.2243,,
91,1601939721165,AAFZjmk4AOWGex-cDVm7ikwu,BQ009-O1 / L1026,Custom Logo Breathable Mesh Athletic Walking Shoes Thick Sole Casual Sneakers OEM ODM Private Label Model L1026,approved,Y,5,https://sc04.alicdn.com/kf/S1c8c5ae70cf847c486ff7387a4864f44U.jpg,320,320,0.8025,0.465,0.3732,0.2272,,
91,1601939721165,AAFZjmk4AOWGex-cDVm7ikwu,BQ009-O1 / L1026,Custom Logo Breathable Mesh Athletic Walking Shoes Thick Sole Casual Sneakers OEM ODM Private Label Model L1026,approved,Y,6,https://sc04.alicdn.com/kf/S3f6a530e68044e19939ffd80490e0d0eQ.jpg,320,320,0.75,0.4475,0.3356,0.2241,,
92,1601939625569,AAG0jmk4AOWGex-cDVm7jNGC,BQ008-W1 / L1009,Wholesale Breathable Mesh Lace-Up Athletic Walking Shoes Thick Sole Casual Sneakers Factory Supply Model L1009,approved,Y,1,https://sc04.alicdn.com/kf/Sd6a47837a676469c8c08df0094925a38r.jpg,320,320,0.8225,0.465,0.3825,0.2285,P0_LOW_HERO_OCCUPANCY,
