productId,encryptedProductId,apiReadOk,apiReadError,title,modelNumber,categoryId,categoryName,status,display,mainImageCount,skuColorCount,skuColors,skuSizeCount,skuSizes,skuTotalCount,detailType,productDetailImageCount,companyImageCount,video,fobMinPrice,fobMaxPrice,currency,moq,unit,leadTime100Pairs,package,badUrlCount,badUrls,url,gmtModified
1601939635505,AAGtjmk4AOWGex-cDVm7jPrS,True,,Custom Logo Lightweight Knit Slip-On Wide Toe Box Walking Shoes EVA Sole OEM ODM Private Label Footwear Supplier Model BQ002,BQ002-O1 / BQ002,201334413,,approved,Y,6,3,Grey White | Grey Khaki | Grey Black,11,36 | 37 | 38 | 39 | 46 | 42 | 43 | 44 | 45 | 40 | 41,33,STRUCTURED,4,5,not returned by product.list/get,9.05,9.45,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Custom-Logo-Lightweight-Knit-Slip-On_1601939635505.html,2026-09-04 23:43:59
1601939707196,AAHQjmk4AOWGex-cDVm7ihLf,True,,Wholesale Breathable Knit Slip-On Wide Toe Box Walking Shoes Lightweight EVA Sole Factory Supply Model BQ001,BQ001-W1 / BQ001,201334413,,approved,Y,6,3,White | All Black | Black White,11,45 | 46 | 41 | 42 | 43 | 44 | 37 | 38 | 39 | 40 | 36,33,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Breathable-Knit-Slip-On-Wide_1601939707196.html,2026-09-04 23:57:35
1601939727104,AAEmjmk4AOWGex-cDVm7imTj,True,,Breathable Knit Slip-On Wide Toe Box Walking Shoes Lightweight EVA Sole for Travel Commuting and Daily Walking Model BQ001,BQ001-R1 / BQ001,201334413,,approved,Y,6,3,All Black | Black White | White,11,44 | 43 | 46 | 45 | 40 | 39 | 42 | 41 | 36 | 38 | 37,33,STRUCTURED,4,5,not returned by product.list/get,9.13,9.53,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Breathable-Knit-Slip-On-Wide-Toe_1601939727104.html,2026-09-05 00:02:05
1601939572948,AAEnjmk4AOWGex-cDVm7jA83,True,,Custom Logo Breathable Knit Slip-On Wide Toe Box Walking Shoes Lightweight EVA Sole OEM ODM Private Label Model BQ001,BQ001-O1 / BQ001,201334413,,approved,Y,6,3,All Black | Black White | White,11,41 | 40 | 39 | 38 | 37 | 36 | 46 | 45 | 44 | 43 | 42,33,STRUCTURED,4,5,not returned by product.list/get,9.05,9.45,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Custom-Logo-Breathable-Knit-Slip-On_1601939572948.html,2026-09-04 23:37:53
10000044021584,AAEWjmk4AOWGexecDTURlFCz,True,,2026 New Kids Slip-On Walking Shoes 201 Solid Mesh Lining Spring Autumn Breathable Lightweight Chunky Sole Sneakers OEM ODM,BQ-016,201334413,,approved,Y,6,3,Pink | Zebra Stripe | Black,11,45 | 35 | 43 | 44 | 41 | 42 | 39 | 40 | 38 | 36 | 37,33,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/2026-New-Kids-Slip-On-Walking_10000044021584.html,2026-09-05 00:14:59
10000047216427,AAEcjmk4AOWGexecDTURxRDI,True,,Wholesale Model K6689 Breathable Light Weight Knit Slip-On Walking Shoes Rubber Sole Casual Sneakers EU 35-45,BQ051 / K6689,201334413,Slip-On Casual Walking Shoes,approved,Y,6,3,Black/White | All Black | Grey,11,38 | 37 | 36 | 35 | 39 | 43 | 42 | 41 | 40 | 45 | 44,33,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Model-K6689-Breathable-Light-Weight_10000047216427.html,2026-09-05 00:25:35
10000043991998,AAFXjmk4AOWGexecDTURl-Rd,True,,2026 New Striped Knit Slip-On Walking Shoes Ribbed Upper Breathable Chunky Sole Sneakers Spring Autumn Mesh Lining OEM ODM,BQ-022,201334413,,approved,Y,6,3,Black White | Black White Stripe | Light Grey,11,41 | 40 | 43 | 42 | 45 | 44 | 36 | 35 | 37 | 39 | 38,33,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/2026-New-Striped-Knit-Slip-On_10000043991998.html,2026-09-05 00:12:40
1601924732369,AAG5jmk4AOWGex-cDVm6oZIy,True,,Wholesale Knit Lace-Up Chunky Sole Walking Shoes EVA Cushion Casual Sneakers with Mesh Lining and Fleece Option,BQ038 / M889,201334413,,approved,Y,6,5,Black/White | White | Black/White Fleece | All Black Fleece | All Black,11,44 | 43 | 35 | 45 | 40 | 39 | 42 | 41 | 37 | 36 | 38,55,STRUCTURED,6,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Knit-Lace-Up-Chunky-Sole_1601924732369.html,2026-09-04 23:37:28
1601924347721,AAHVjmk4AOWGex-cDVm6p7Cq,True,,Wholesale Knit Lace-Up Casual Shoes with Mesh Lining Rubber Toe Cap EVA Midsole & Outsole Fleece Option-Walking Sneakers,BQ037 / H7116,201334413,,approved,Y,6,7,Green | Purple | Black/White Fleece | Blue | White | Grey | Black/White,11,43 | 42 | 45 | 44 | 39 | 38 | 41 | 40 | 36 | 35 | 37,72,STRUCTURED,6,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Knit-Lace-Up-Casual-Shoes_1601924347721.html,2026-09-04 23:37:24
1601825160204,AAG2jmk4AOWGex-cDVm0vjvv,True,,Wholesale Stretch Fabric Breathable Mesh Lining Low Top Lace-Up Walking Sneakers R1601 Toe Cap Lightweight Casual OEM ODM,BQ-010,201334413,,approved,Y,6,2,White Sole Black | All Black,11,42 | 43 | 40 | 41 | 38 | 39 | 36 | 37 | 35 | 45 | 44,22,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Stretch-Fabric-Breathable-Mesh-Lining_1601825160204.html,2026-09-04 23:30:50
1601839073314,AAGpjmk4AOWGex-cDVm1io_B,True,,Wholesale Spring Summer Breathable Mesh Solid Color Hollow Knit Elastic Lace Slip-On Walking Shoes A218 Lightweight Casual,BQ020 / A218,201334413,,approved,Y,6,4,Black White | All Black | Grey | White,11,41 | 42 | 43 | 44 | 45 | 35 | 36 | 37 | 38 | 39 | 40,44,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Spring-Summer-Breathable-Mesh-Solid_1601839073314.html,2026-09-04 23:35:21
1601825021825,AAF4jmk4AOWGex-cDVm0sBhi,True,,Wholesale Solid Spring Summer Breathable Mesh Athletic Walking Shoes L1009 Stretch Fabric Upper Thick Sole Lightweight Cushion,BQ-008,201334413,,approved,Y,6,4,Black White | All Black | White Black | Grey Green,11,38 | 37 | 36 | 35 | 41 | 40 | 39 | 45 | 44 | 43 | 42,44,STRUCTURED,5,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Solid-Spring-Summer-Breathable-Mesh_1601825021825.html,2026-09-04 23:49:58
10000047196608,AAE0jmk4AOWGexecDTURxM4j,True,,Wholesale Model A828 Breathable Light Weight Plastic Knit Lace-Up Casual Walking Shoes Regular Fit EU 35-45 OEM ODM,BQ050 / A828,201334413,,approved,Y,6,6,Black/White | Grey | All Black | Red | Pink | Off White,11,42 | 43 | 44 | 45 | 38 | 39 | 40 | 41 | 35 | 36 | 37,61,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Model-A828-Breathable-Light-Weight_10000047196608.html,2026-09-05 00:23:22
10000047127570,AAHyjmk4AOWGexecDTURx7vx,True,,Wholesale Model BQ041/202 Kids Knit Slip-On Walking Shoes Casual Sneakers EU 31-40 OEM ODM Made in China,BQ041 / 202,201334413,,approved,Y,6,3,Purple | Blue | Black,10,EU 38 | EU 39 | EU 36 | EU 37 | EU 34 | EU 35 | EU 32 | EU 33 | EU 40 | EU 31,30,STRUCTURED,5,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31342313,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Model-BQ041-202-Kids-Knit_10000047127570.html,2026-09-05 00:21:19
1601839050756,AAH3jmk4AOWGex-cDVm1ijfn,True,,Wholesale Kids Knit Textile Lace-Up Walking Shoes A811 EU 31-40 OEM ODM Light Weight Anti-Slip Comfort Mesh Solid Spring Autumn,BQ030 / A811,201334413,,approved,Y,6,4,Green | Grey | Purple | Pink,10,36 | 32 | 35 | 33 | 34 | 31 | 40 | 39 | 38 | 37,40,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Kids-Knit-Textile-Lace-Up_1601839050756.html,2026-09-04 23:33:27
10000047175212,AAEDjmk4AOWGexecDTURxHHP,True,,Wholesale Model 8008 Knit Lace-Up Round Toe Chunky Sole EVA Midsole Walking Shoes Regular Fit EU 35-45 OEM ODM,BQ043 / 8008,201334413,,approved,Y,6,4,Black/White | White | All Black | Grey,11,43 | 42 | 45 | 44 | 36 | 35 | 38 | 37 | 40 | 39 | 41,44,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Model-8008-Knit-Lace-Up_10000047175212.html,2026-09-05 00:22:54
10000044034049,AAGEjmk4AOWGexecDTURlI_i,True,,2026 New Quilted Knit Lace-Up Walking Shoes A008 Solid Mesh Lining Breathable Chunky Sole Spring OEM ODM,BQ-017,201334413,,approved,Y,6,4,White | Grey | Black White | All Black,11,45 | 44 | 35 | 43 | 42 | 41 | 40 | 39 | 38 | 37 | 36,44,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/2026-New-Quilted-Knit-Lace-Up_10000044034049.html,2026-09-05 00:18:16
1601924792152,AAG1jmk4AOWGex-cDVm6rni7,True,,Wholesale Knit Slip-On Walking Shoes Mesh Lining MD Foam Segmented Sole Lightweight Casual Sneakers for Men,BQ040 / 1689,201334413,,approved,Y,6,3,All Black | Black/White | Grey,7,42 | 43 | 44 | 45 | 39 | 40 | 41,21,STRUCTURED,6,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Knit-Slip-On-Walking-Shoes_1601924792152.html,2026-09-04 23:38:12
1601838963947,AAG-jmk4AOWGex-cDVm1jNsI,True,,2026 New All Black Slip-On Knit Walking Shoes BQ-021 Honeycomb Mesh Breathable Wave Sole Lightweight Sneakers OEM Spring/Autumn,BQ-021,201334413,,approved,Y,6,4,All Black | Blue | Black White | Grey,11,42 | 41 | 44 | 43 | 35 | 45 | 37 | 36 | 38 | 40 | 39,44,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/2026-New-All-Black-Slip-On_1601838963947.html,2026-09-04 23:33:03
11000037600317,AAHjjmk4AOWGexScDSxl02ve,True,,Wholesale Knit Slip-On Walking Shoes Breathable Mesh Lining Solid Lightweight EVA Sole Casual Shoes for Spring Autumn Men Women,BQ034 / T5505,201334413,Slip-On Casual Walking Shoes,approved,Y,6,3,Black | Brown | Grey,11,35 | 39 | 40 | 37 | 36 | 38 | 43 | 44 | 41 | 42 | 45,33,STRUCTURED,6,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Knit-Slip-On-Walking-Shoes_11000037600317.html,2026-09-05 00:27:50
10000043725883,AAG1jmk4AOWGexecDTURi9PY,True,,Wholesale Men Knit Slip-On Walking Shoes Lightweight Breathable Anti-Slip Spring/Autumn Mesh Lining Casual Sneakers OEM ODM,BQ-011,201334413,,approved,Y,6,3,Light Grey | Grey White | Grey Black,7,45 | 43 | 44 | 41 | 42 | 39 | 40,21,STRUCTURED,5,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Men-Knit-Slip-On-Walking_10000043725883.html,2026-09-05 00:10:25
10000046705043,AAF6jmk4AOWGexecDTURvU5w,True,,Wholesale Men's Knit Backless Slip-On Mule Shoes Breathable Anti-Slip Mesh Lining Lightweight Casual Walking Clogs Spring Autumn,BQ-035 / A001,201334413,,approved,Y,6,2,Deep Blue | Grey,9,40 | 41 | 42 | 43 | 44 | 45 | 37 | 38 | 39,18,STRUCTURED,6,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Men-s-Knit-Backless-Slip_10000046705043.html,2026-09-05 00:22:17
10000047198577,AAGrjmk4AOWGexecDTURxNaS,True,,Wholesale Model A212 Light Weight Breathable Knit Slip-On Walking Shoes with Plastic Outsole and Fleece Option EU 35-45,BQ048 / A212,201334413,,approved,Y,6,8,White/Blue | White | Black/Blue | Black/White Fleece | All Black Fleece | Black/White | All Black | Grey,11,40 | 41 | 42 | 43 | 36 | 37 | 38 | 39 | 44 | 45 | 35,88,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Model-A212-Light-Weight-Breathable_10000047198577.html,2026-09-05 00:24:13
1601839105416,AAFHjmk4AOWGex-cDVm1iwJr,True,,Wholesale Light Weight Breathable Knit Textile Slip-On Biscuit Sole Casual Shoes Spring Autumn 7212 EU 35-45 OEM ODM,BQ028 / 7212,201334413,,approved,Y,6,5,Black White | Grey | Apricot | White | Blue,11,36 | 37 | 38 | 39 | 35 | 44 | 45 | 40 | 41 | 42 | 43,55,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Light-Weight-Breathable-Knit-Textile_1601839105416.html,2026-09-04 23:35:51
1601924292931,AAEAjmk4AOWGex-cDVm6puag,True,,Wholesale High Top Knit Sock Sneakers Slip-On EVA Sole Mesh Lining Casual Walking Shoes for Men and Women,BQ036 / 8025,201334413,,approved,Y,6,2,Black/White | All Black,11,37 | 38 | 35 | 36 | 41 | 42 | 39 | 40 | 45 | 43 | 44,22,STRUCTURED,6,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-High-Top-Knit-Sock-Sneakers_1601924292931.html,2026-09-04 23:35:49
1601924345456,AAG3jmk4AOWGex-cDVm6p6mT,True,,Wholesale Breathable Knit Lace-Up Casual Walking Shoes Lightweight Spring Autumn Summer Sneakers for Men and Women,BQ033 / T5503,201334413,,approved,Y,6,4,Black | Pink | Off White | Grey,11,35 | 41 | 40 | 43 | 42 | 37 | 36 | 39 | 38 | 44 | 45,44,STRUCTURED,6,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Breathable-Knit-Lace-Up-Casual_1601924345456.html,2026-09-04 23:50:34
10000047221334,AAEmjmk4AOWGexecDTURxS21,True,,Wholesale Model 811 Breathable Light Weight Knit Lace-Up Casual Walking Shoes Rubber-Plastic Sole EU 35-45,BQ044 / 811,201334413,Breathable Lace-Up Walking Shoes,approved,Y,6,6,Black/White | All Black | White/Green | White/Grey | White/Purple | White/Pink,11,37 | 38 | 39 | 40 | 35 | 36 | 42 | 43 | 44 | 45 | 41,66,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Model-811-Breathable-Light-Weight_10000047221334.html,2026-09-05 00:26:03
10000044041008,AAGKjmk4AOWGexecDTURlKTT,True,,2026 New Solid Spring Autumn Breathable Knit Lace-Up Walking Shoes Honeycomb Mesh Chunky Cloud Sole Sneakers OEM ODM,BQ-019,201334413,,approved,Y,6,4,Cream | Black | Light Grey | White,11,37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45 | 35 | 36,44,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/2026-New-Solid-Spring-Autumn-Breathable_10000044041008.html,2026-09-05 00:18:26
1601924755368,AAEojmk4AOWGex-cDVm6oehL,True,,Wholesale High Top Round Toe Knit Sock Sneakers Slip-On Foamed Midsole Segmented Sole Casual Shoes for Men and Women,BQ039 / 155,201334413,,approved,Y,6,2,Black | Red,11,45 | 44 | 36 | 35 | 41 | 40 | 43 | 42 | 38 | 37 | 39,22,STRUCTURED,6,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-High-Top-Round-Toe-Knit_1601924755368.html,2026-09-04 23:36:34
10000044011929,AAFDjmk4AOWGexecDTURlDZ6,True,,Wholesale Solid Light Weight Anti-Slip Comfort Lace-Up Walking Shoes T5828 Spring Autumn Casual Shoes OEM ODM,BQ026 / T5828,201334413,,approved,Y,6,5,Black | White | Grey | Red | Pink,11,41 | 40 | 43 | 42 | 45 | 44 | 36 | 35 | 37 | 39 | 38,55,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Solid-Light-Weight-Anti-Slip_10000044011929.html,2026-09-05 00:14:33
1601839062659,AAESjmk4AOWGex-cDVm1illg,True,,Wholesale High Top Knit Textile Slip-On Walking Shoes Breathable Anti-Slip Comfort Spring Autumn A025 EU 35-45 OEM ODM,BQ029 / A025,201334413,,approved,Y,6,2,Black White | All Black,11,35 | 36 | 43 | 44 | 41 | 42 | 39 | 40 | 37 | 38 | 45,22,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-High-Top-Knit-Textile-Slip_1601839062659.html,2026-09-04 23:51:12
10000046439033,AAEHjmk4AOWGexecDTURsT2a,True,,Wholesale Breathable Comfort Spring/Autumn Mesh Wide Toe Box Knit Lace-Up Walking Shoes ZX2116 Large Size EU 38-47 OEM ODM,BQ031 / ZX2116,201334413,,approved,Y,6,5,Green | White | Grey | Black | Beige,10,47 | 39 | 40 | 41 | 42 | 43 | 44 | 45 | 46 | 38,50,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Breathable-Comfort-Spring-Autumn-Mesh_10000046439033.html,2026-09-05 00:20:14
10000046653813,AAHXjmk4AOWGexecDTURvIaW,True,,Wholesale Light Weight Breathable Regular Fit Knit Lace-Up Casual Walking Shoes ZX2212 Spring Autumn Large Size EU 38-47 OEM ODM,BQ032 / ZX2212,201334413,,approved,Y,6,6,Black | Black/White | Apricot | Grey | White | Blue,10,47 | 46 | 45 | 44 | 39 | 38 | 43 | 42 | 41 | 40,60,STRUCTURED,4,5,not returned by product.list/get,8.17,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Light-Weight-Breathable-Regular-Fit_10000046653813.html,2026-09-05 00:20:28
1601814931739,AAENjmk4AOWGex-cDVmzGi74,True,,Wholesale Summer Autumn Breathable Anti-Slip Knit Lace-Up Walking Shoes M8811 Thick EVA Sole Lightweight Casual Sneakers OEM ODM,BQ006 / M8811,201334413,,approved,Y,6,6,All Black | White Purple | White Pink | Black White | White Grey | All White,11,43 | 44 | 41 | 42 | 36 | 37 | 45 | 35 | 40 | 38 | 39,56,STRUCTURED,5,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Summer-Autumn-Breathable-Anti-Slip_1601814931739.html,2026-09-04 23:28:34
10000043763325,AAEGjmk4AOWGexecDTURiGGe,True,,2026 New Soft Knit Slip-On Walking Shoes Lightweight Breathable Mesh Spring/Autumn Anti-Slip Solid Color Casual Sneakers OEM ODM,BQ-013,201334413,,approved,Y,6,3,Grey | Black | Wine Red,11,38 | 37 | 40 | 39 | 45 | 44 | 36 | 35 | 41 | 43 | 42,33,STRUCTURED,6,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/2026-New-Soft-Knit-Slip-On_10000043763325.html,2026-09-05 00:10:52
10000047220568,AAEfjmk4AOWGexecDTURxSC7,True,,Wholesale Model A230 Knit Lace-Up Breathable Walking Shoes Lightweight Plastic Outsole Casual Sneakers for Men and Women,BQ049 / A230,201334413,Breathable Lace-Up Walking Shoes,approved,Y,6,5,Grey | Black/White | White | All Black | Pink,11,35 | 36 | 39 | 40 | 37 | 38 | 43 | 44 | 41 | 42 | 45,50,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Model-A230-Knit-Lace-Up_10000047220568.html,2026-09-05 00:25:57
10000043732626,AAFkjmk4AOWGexecDTURi-lx,True,,2026 New Slip-On Knit Walking Shoes A507 Stretch Fabric Breathable Mesh Solid Spring Chunky EVA Sole Casual Sneakers OEM ODM,BQ-014,201334413,,approved,Y,6,3,White | Black White | Black,11,39 | 38 | 37 | 36 | 35 | 44 | 43 | 42 | 41 | 40 | 45,33,STRUCTURED,6,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/2026-New-Slip-On-Knit-Walking_10000043732626.html,2026-09-05 00:10:18
10000044007878,AAFejmk4AOWGexecDTURlCYl,True,,2026 New Breathable Mesh Knit Walking Shoes Elastic Lace Chunky Cloud Sole Lavender Sneakers OEM ODM Spring Autumn,BQ-018,201334413,,approved,Y,6,4,Lavender | Cream | Black | Black White,11,38 | 39 | 40 | 41 | 42 | 43 | 44 | 45 | 35 | 36 | 37,44,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/2026-New-Breathable-Mesh-Knit-Walking_10000044007878.html,2026-09-05 00:13:00
1601815020244,AAEkjmk4AOWGex-cDVmzG4U3,True,,Wholesale Spring Autumn Hollow Knit Lace-Up Walking Mesh Lining Breathable Lightweight Casual Sneakers A503 OEM ODM,BQ005 / A503,201334413,,approved,Y,6,4,Black | White | Grey | Pink,11,35 | 36 | 37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45,44,STRUCTURED,5,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Spring-Autumn-Hollow-Knit-Lace_1601815020244.html,2026-09-04 23:31:40
10000047187673,AAEejmk4AOWGexecDTURxKE6,True,,Wholesale Model A155 High Top Knit Slip-On Sock Sneakers Breathable Light Weight Plastic Outsole for Men and Women EU 35-45,BQ046 / A155,201334413,,approved,Y,6,3,All Black | Red | Black/White,11,44 | 45 | 35 | 36 | 40 | 41 | 42 | 43 | 37 | 38 | 39,33,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Model-A155-High-Top-Knit_10000047187673.html,2026-09-05 00:23:04
10000047201716,AAF0jmk4AOWGexecDTURxNpX,True,,Wholesale Model 9212 Breathable Light Weight Knit Lace-Up Bubble Sole Casual Walking Shoes Regular Fit EU 38-47 OEM ODM,BQ052 / 9212,201334413,,approved,Y,6,4,Black/Apricot | All Black | White | Apricot,10,43 | 44 | 41 | 42 | 47 | 38 | 45 | 46 | 39 | 40,40,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Model-9212-Breathable-Light-Weight_10000047201716.html,2026-09-05 00:24:12
10000044041031,AAHbjmk4AOWGexecDTURlKSk,True,,Wholesale Light Weight Anti-Slip Knit Textile Slip-On Walking Shoes A830 Mesh Lining Spring/Autumn Casual Shoes EU 37-45 OEM ODM,BQ024 / A830,201334413,,approved,Y,6,4,Beige Grey | Black Yellow | Black White | All Black,9,45 | 44 | 38 | 37 | 40 | 39 | 41 | 43 | 42,36,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Light-Weight-Anti-Slip-Knit_10000044041031.html,2026-09-05 00:19:58
10000043744505,AAE8jmk4AOWGexecDTURiBsa,True,,Wholesale Breathable Knit Chunky Walking Shoes M8506 Lightweight Cushion Midsole Mesh Solid Spring Autumn Casual Sneakers OEM,BQ-012,201334413,,approved,Y,6,3,Black Black | Black White | Red White,6,42 | 43 | 40 | 41 | 44 | 39,18,STRUCTURED,5,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Breathable-Knit-Chunky-Walking-Shoes_10000043744505.html,2026-09-05 00:10:46
10000047392343,AAG3jmk4AOWGexecDTURw8G0,True,,Wholesale Model A1888 High Top Knit Sock Sneakers Slip-On Cushion Sole Casual Walking Shoes EU 35-45,BQ059 / A1888,201334413,High Top & Sock Sneakers,approved,Y,6,2,All Black | Black/White,11,44 | 45 | 42 | 43 | 36 | 37 | 35 | 40 | 41 | 38 | 39,22,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Model-A1888-High-Top-Knit_10000047392343.html,2026-09-05 00:27:07
10000047208726,AAE2jmk4AOWGexecDTURxP71,True,,Wholesale Model A189 Men's High Top Knit Slip-On Shoes Breathable Light Weight Plastic EVA Blend Sole Casual Sock Sneakers,BQ047 / A189,201334413,High Top & Sock Sneakers,approved,Y,6,2,Black/White | Black/Black,7,40 | 41 | 39 | 44 | 45 | 42 | 43,14,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Model-A189-Men-s-High_10000047208726.html,2026-09-05 00:25:21
10000047396313,AAFOjmk4AOWGexecDTURw9I6,True,,Wholesale Model A350 Knit Lace-Up Casual Walking Shoes Lightweight Rubber-Plastic Sole Sneakers EU 35-45,BQ060 / A350,201334413,Breathable Lace-Up Walking Shoes,approved,Y,6,3,Black/White | All Black | Off White,11,45 | 44 | 43 | 42 | 38 | 37 | 36 | 35 | 41 | 40 | 39,33,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Model-A350-Knit-Lace-Up_10000047396313.html,2026-09-05 00:27:35
